attn_0_0_outputs,30,3.4539206,-2.4826968,-3.7137916,-4.5152125,-4.58132,-5.5266647,-6.092503,-6.775049,-7.467896,-8.3363285,-7.9382453,4.241889,-5.1614532,-6.8262644,4.3778625,10.052927,7.6157446,5.9062986,3.6070843,1.1881759,-0.94196004
attn_0_0_outputs,31,3.1878726,-2.3854125,-3.4025223,-4.2379956,-4.5107036,-5.0602117,-5.9171486,-7.077021,-7.5437827,-7.8535657,-7.871011,4.7968216,-4.832589,-6.4133368,4.990701,10.698486,8.168672,6.2977457,3.9523814,1.5519695,-0.5964603
attn_0_0_outputs,32,2.4497857,-2.3498366,-3.5023108,-4.1778345,-4.6072793,-5.2250204,-6.094361,-6.8139577,-7.562702,-7.9011426,-8.030706,4.0154624,-4.9581347,-6.967326,4.662878,10.694453,8.110611,6.2295523,3.8923886,1.4607607,-0.57442796
attn_0_0_outputs,33,2.7921364,-2.2779014,-3.4598694,-3.941894,-4.489804,-5.2243233,-5.760273,-6.799919,-7.1859474,-7.6896567,-8.222476,4.5531087,-5.0129423,-6.030505,4.906923,10.845707,8.289605,6.4532146,4.0479712,1.6405705,-0.37152424
attn_0_0_outputs,34,1.9954692,-2.0647752,-3.1675406,-3.9704437,-4.1927576,-4.877467,-5.8901663,-6.559046,-6.782492,-8.145081,-7.7426257,5.9398704,-4.9032693,-6.4557443,5.152122,10.951736,8.445457,6.672551,4.2346234,1.910126,-0.3255121
attn_0_0_outputs,35,2.681202,-1.9005595,-2.9124699,-3.8924427,-3.9283595,-4.8641067,-5.52098,-6.5201464,-6.9186587,-7.3769026,-7.4628096,4.5239143,-5.766107,-5.756011,5.2705154,11.129225,8.6435175,6.8864264,4.400397,2.0225036,-0.033335213
attn_0_0_outputs,36,2.7307298,-1.806305,-2.967797,-3.5648446,-3.8843207,-4.8212895,-5.5435333,-6.321814,-7.023675,-7.695861,-8.135994,5.434378,-4.091246,-6.5205007,5.2155027,11.217652,8.746065,6.8452516,4.590819,2.0562446,0.021245407
attn_0_0_outputs,37,1.5785059,-1.6297896,-2.9521377,-3.4501696,-3.811847,-4.7144895,-5.1577787,-6.289483,-6.8534226,-7.607744,-7.4069614,6.044612,-5.2824454,-5.608446,5.3368363,11.4097805,8.848746,7.0208063,4.7242537,2.2517514,0.16091199
attn_0_0_outputs,38,2.4130135,-1.565129,-2.6393232,-3.4571235,-3.7245457,-4.207997,-5.4603305,-5.879973,-6.6736593,-7.2848015,-6.95275,5.687475,-4.6774135,-6.1522126,5.6711965,11.40461,8.937609,7.2728972,4.668948,2.4556968,0.3489302
attn_0_0_outputs,39,1.3865327,-1.3252884,-2.5509195,-3.1013963,-3.5145352,-4.1545587,-4.9777937,-6.200427,-6.676943,-7.103905,-7.1904864,5.193862,-4.3747344,-5.437619,5.734095,11.802552,9.186662,7.374123,4.9259048,2.616562,0.4118154
attn_0_0_outputs,4,2.9080846,-4.15996,-5.2848496,-5.8557544,-5.8737464,-6.639254,-7.39152,-7.9402156,-8.174626,-8.561844,-8.180496,2.3030593,-4.757387,-5.727132,2.2073746,8.440343,5.810131,4.120284,1.7350523,-0.48735684,-2.6098857
attn_0_0_outputs,40,1.6082169,-1.3038383,-2.3139613,-3.1683292,-3.5341947,-4.1020174,-5.0799093,-5.562162,-6.546192,-7.133286,-7.586829,4.3385015,-4.530562,-4.977926,5.5897403,11.887212,9.267461,7.436258,5.096714,2.6682034,0.49324694
attn_0_0_outputs,41,2.2768912,-1.0507661,-2.1146216,-3.0329094,-2.9454815,-3.9337788,-5.0165486,-5.6832504,-6.558511,-6.4548664,-6.615089,5.5271225,-4.2626367,-6.4006042,5.1120353,12.158798,9.574215,7.6177254,5.372737,2.8922281,0.7529084
attn_0_0_outputs,42,0.5639805,-0.7200723,-1.9806354,-2.920505,-2.9049277,-3.6803617,-4.5955124,-5.6770306,-6.054526,-6.3456535,-6.5393815,6.166668,-4.328099,-5.542242,6.090711,12.113978,9.531762,7.8266706,5.3897066,2.9349122,0.92119443
attn_0_0_outputs,43,0.6124712,-0.8596856,-1.9830384,-2.5923717,-3.1668642,-3.463232,-4.85393,-5.332134,-6.0108786,-6.533705,-6.5704074,4.694602,-4.572896,-5.027437,6.1807995,12.299568,9.648288,7.878918,5.456669,3.048716,0.93634546
attn_0_0_outputs,44,0.3361143,-0.44023854,-1.9821593,-2.535204,-3.105321,-3.381342,-4.5820913,-5.142204,-5.8589706,-6.8072777,-6.8252892,5.336543,-4.2494645,-4.9927936,5.760666,12.459473,9.885864,7.968453,5.6565924,3.1293693,0.8576178
attn_0_0_outputs,45,-0.3238767,-0.52065265,-1.6340419,-2.237684,-2.6046884,-3.4590998,-4.2567143,-4.786284,-6.013267,-6.5814037,-6.38865,4.823234,-3.4685602,-4.6298347,5.8806067,12.629132,9.963883,8.110169,5.7441235,3.3583827,1.2836608
attn_0_0_outputs,46,0.68479955,-0.33377066,-1.5268197,-2.2215774,-2.5521376,-3.3906624,-4.056742,-4.7372007,-6.0512958,-5.920155,-6.0433054,5.4373345,-3.6644304,-5.4259515,6.263051,12.5087185,10.106824,8.274908,5.8166094,3.3177848,1.2736629
attn_0_0_outputs,47,-0.10248117,-0.26311412,-1.1604203,-2.092543,-2.2249477,-3.0768368,-3.8908958,-4.652049,-5.4645505,-5.90642,-5.981,5.311299,-3.322045,-5.142436,6.060276,12.9283085,10.227732,8.49941,6.036209,3.8020253,1.5693755
attn_0_0_outputs,48,0.635989,-0.23311833,-1.1216486,-2.21256,-1.8162581,-2.994172,-3.9347284,-4.7313337,-5.2898636,-5.5770245,-5.8467517,3.7236056,-4.9074044,-3.5728464,5.813411,12.937243,10.1977005,8.758114,6.068618,3.7779198,1.6973225
attn_0_0_outputs,49,-0.7083004,0.06858991,-0.9619109,-1.856619,-1.741759,-2.852154,-3.6615353,-4.207563,-4.8014283,-5.904455,-5.7705774,1.9665964,-3.2729874,-4.7879043,5.884086,12.581221,10.127728,8.53024,6.3508687,3.8855681,1.6979215
attn_0_0_outputs,5,2.909462,-4.2175074,-5.124455,-5.7648168,-5.958977,-6.226346,-7.515001,-7.986638,-8.251874,-8.68082,-8.173702,2.3530233,-4.6340013,-5.4697094,2.2883544,8.580788,5.923499,4.1283135,1.8685886,-0.4071927,-2.4592345
attn_0_0_outputs,50,-0.5708679,0.04048182,-0.9265782,-1.8878741,-2.216969,-2.6226892,-3.7747858,-4.514608,-5.0537934,-5.302932,-5.7415333,3.7471101,-4.357327,-3.7539105,5.621269,12.565844,10.163031,8.54672,6.3076496,3.7548819,1.737268
attn_0_0_outputs,51,1.0236311,0.18913227,-0.71436447,-1.8299569,-1.9247277,-2.689539,-3.6366034,-4.0984297,-4.8283625,-5.2816195,-5.7149568,2.5655892,-3.270207,-4.1675196,5.0000157,12.607471,10.324928,8.725415,6.2835474,3.866436,1.9014344
attn_0_0_outputs,52,0.60765725,0.36212942,-0.7665546,-1.3427356,-1.915718,-2.3358588,-3.3859806,-4.3107214,-4.3459396,-5.919158,-5.030095,2.887982,-1.8048433,-4.308825,5.958222,12.273304,10.411635,8.678132,6.7094436,4.111271,2.031345
attn_0_0_outputs,53,-0.035496842,0.55349666,-0.55125177,-1.4395119,-1.5084139,-2.5503078,-3.0942397,-3.971994,-4.48482,-5.180357,-5.0727863,4.799432,-2.8255723,-3.6333807,4.7554855,12.434984,10.224194,8.64849,6.6061563,4.3095446,2.0740187
attn_0_0_outputs,54,0.52300894,0.6821781,-0.53465235,-1.0535707,-1.4728928,-2.3583193,-2.9459698,-3.5996692,-4.482081,-4.976699,-4.9242663,3.0781755,-2.9025993,-2.6480086,5.176184,12.91206,10.33429,8.780234,6.678437,4.262464,2.1118355
attn_0_0_outputs,55,-0.37188354,0.6481283,-0.082046,-1.1122764,-1.4654132,-1.7164625,-3.0190632,-3.5665095,-3.8866107,-4.545238,-4.8975368,1.6908591,-2.665122,-4.5293336,5.0611105,12.264346,10.415148,8.951227,6.8900895,4.393337,2.4412322
attn_0_0_outputs,56,0.6377711,0.67359215,-0.48126686,-1.4612911,-1.1751913,-2.1914134,-3.1744967,-3.3421433,-4.25431,-4.612876,-4.8414984,3.9715836,-3.607339,-4.2301183,5.3100524,11.969308,9.982756,8.794274,6.834229,4.1285076,2.2933843
attn_0_0_outputs,57,-0.6929426,0.7547018,-0.312834,-0.91492844,-1.3859,-2.0101624,-2.848614,-3.0480778,-4.5626774,-4.1949005,-4.8444653,1.5713118,-2.3600235,-3.5986433,4.003296,12.093266,10.341014,9.084176,6.8246317,4.4651084,2.439058
attn_0_0_outputs,58,-0.012472948,0.7679237,-0.08867602,-1.0088443,-1.1714625,-1.9210074,-2.453978,-3.3132734,-4.3634763,-3.9454014,-4.717432,4.892668,-2.3439298,-4.031904,4.2147064,11.669488,10.367353,8.896848,6.8056126,4.450538,2.4630244
attn_0_0_outputs,59,-0.054338187,0.7505527,-0.22230923,-0.9995774,-0.96006274,-1.670952,-2.4454594,-3.4686742,-3.865185,-4.372126,-4.570679,0.8802062,-3.1233695,-3.382078,3.2715342,12.115457,9.824999,8.75867,6.7846913,4.433842,2.6282969
attn_0_0_outputs,6,2.8136806,-4.0706725,-5.1091065,-5.7699027,-5.8914194,-6.4597964,-7.1938133,-7.977666,-8.378304,-8.301599,-8.287594,2.2390146,-4.58395,-5.5538692,2.2726421,8.558566,5.9765677,4.164827,1.851659,-0.40606272,-2.4636247
attn_0_0_outputs,60,0.054835666,1.1108149,-0.33302894,-0.7343303,-0.9850475,-1.6949728,-2.2593303,-3.4320974,-4.0283437,-3.711121,-4.678251,3.2018175,-1.1959252,-3.7371454,3.5959759,11.291055,10.030023,8.89477,6.513785,4.77588,2.22235
attn_0_0_outputs,61,-0.37415183,1.0164562,-0.09298019,-0.19255467,-1.1013069,-1.1234055,-2.0616667,-3.1785247,-3.5392017,-3.779698,-4.3679266,1.9642363,-6.8650723,-8.945475,2.8580348,10.490376,9.313757,8.368747,6.677201,4.4709044,2.8061755
attn_0_0_outputs,62,0.34320313,1.187448,0.1823051,-0.5474192,-0.39337823,-1.4703991,-1.8328409,-2.4937098,-3.5632186,-3.470795,-3.5349715,3.8307543,-6.8493648,-7.8758087,-1.1854261,10.240801,9.17655,8.304191,6.7970185,4.503772,2.6554792
attn_0_0_outputs,63,0.60287744,0.7738497,-0.36670947,0.13209403,-0.7355806,-1.5736693,-1.5840681,-2.8838642,-2.9249623,-3.2037323,-3.5192573,-0.31865612,-4.956645,-6.6901217,-0.4288356,9.216152,8.698216,7.87253,6.35082,4.3317976,2.746934
attn_0_0_outputs,7,3.39532,-6.4729443,-7.6157184,-8.136556,-8.509848,-9.048735,-9.849467,-10.62033,-10.959756,-11.854371,-11.689482,2.3367639,-7.986252,-9.187138,2.2587543,6.3596144,3.802783,1.9877768,-0.3706001,-2.5859199,-4.9000177
attn_0_0_outputs,8,5.0210347,-5.9627686,-6.9905148,-7.6426373,-7.779404,-8.532256,-9.116746,-9.720089,-10.510845,-11.417011,-10.318588,3.460526,-7.882108,-9.855433,2.8848827,6.2558603,3.7633536,2.126261,-0.052918904,-2.3780317,-4.2743287
attn_0_0_outputs,9,5.7360215,-5.505962,-6.7223835,-7.4671297,-7.8588943,-8.582658,-9.650647,-10.223787,-11.052755,-11.680464,-11.590359,5.214387,-9.236833,-10.633143,4.966421,8.997056,5.972877,3.8259952,1.2086856,-1.3768725,-3.5860558
attn_0_1_outputs,0,4.465268,-8.6402025,-9.842923,-10.829681,-11.329128,-12.058223,-13.077548,-13.854734,-14.66209,-15.06979,-14.982402,3.2610989,-12.603369,-13.1265745,4.7081623,6.8471203,3.672409,1.339267,-1.434883,-4.2479534,-6.4619055
attn_0_1_outputs,1,3.408373,-4.527466,-5.30069,-5.869095,-5.9843144,-6.4288015,-7.1029954,-7.668056,-8.372138,-8.428239,-7.7028522,2.4413192,-4.674959,-5.6985874,2.367401,6.8870554,4.5429473,3.0597796,0.99430233,-1.1838875,-2.8922632
attn_0_1_outputs,10,5.643973,-5.278437,-6.37604,-7.211245,-7.6056585,-8.234078,-9.275412,-9.839825,-10.704519,-11.193636,-11.285102,4.341213,-8.877178,-9.828032,4.8364844,8.438382,5.6083097,3.625134,1.1359315,-1.3883746,-3.447974
attn_0_1_outputs,11,5.0444865,-5.4272966,-6.3680334,-7.116176,-7.449258,-8.087111,-8.96641,-9.658397,-10.116286,-10.825026,-10.813778,3.7155797,-8.404569,-9.348035,3.5289617,7.1319485,4.563421,2.7295845,0.5013933,-1.8345472,-3.6903553
attn_0_1_outputs,12,3.9279783,-4.5160356,-5.583767,-6.32429,-6.766809,-7.2427464,-8.175354,-8.971135,-9.540559,-10.191553,-10.033444,3.715687,-7.3958316,-8.648268,3.6828592,8.336356,5.71263,3.8133886,1.5246027,-0.8181317,-2.881195
attn_0_1_outputs,13,4.6682396,-4.639297,-5.737543,-6.5060005,-6.8989654,-7.4875803,-8.357843,-9.188971,-9.981981,-10.507424,-9.9563675,4.0661936,-7.8094616,-8.818681,4.172861,8.503428,5.8477573,3.894201,1.6110413,-0.88026464,-2.864256
attn_0_1_outputs,14,6.6916275,-4.4205256,-5.587064,-6.4073095,-6.8499846,-7.589172,-8.44737,-9.34145,-10.075257,-10.593899,-10.488184,5.701361,-8.301276,-9.528003,7.145841,10.01933,6.9990277,4.7620544,2.1714587,-0.43089962,-2.5328653
attn_0_1_outputs,15,3.8063314,-4.4994726,-5.6297693,-6.143503,-6.420504,-7.091222,-7.654767,-8.845252,-8.982074,-9.687645,-9.281229,3.561752,-7.0063167,-7.761592,3.5243006,7.888886,5.285362,3.5256126,1.2899109,-0.9899304,-2.9635308
attn_0_1_outputs,16,6.5664816,-4.2027483,-5.28009,-6.1141176,-6.457351,-7.1344028,-8.019959,-8.942067,-9.500826,-10.120482,-9.7183,4.7397084,-7.6354027,-8.76312,5.340784,9.479818,6.692935,4.6570406,2.152328,-0.33888325,-2.3423815
attn_0_1_outputs,17,4.245192,-3.8863027,-4.886368,-5.473137,-5.85359,-6.485705,-7.312251,-8.008157,-8.418939,-9.263916,-8.982324,3.9012856,-6.3066134,-7.249287,4.1563354,8.754972,6.162639,4.34945,2.0580416,-0.32008216,-2.1498919
attn_0_1_outputs,18,4.9978495,-4.1024747,-5.090781,-5.818617,-6.040903,-6.729433,-7.5678024,-8.117192,-8.887348,-9.067149,-8.8759,3.6764956,-6.3185396,-8.241792,3.6294506,8.402793,5.895041,4.0402308,1.8320442,-0.5513057,-2.5130587
attn_0_1_outputs,19,3.943981,-4.24463,-5.2390103,-5.8530374,-6.4212766,-6.878401,-7.4544,-8.269703,-9.139461,-9.206733,-9.374096,3.1756756,-6.9618587,-7.548342,3.5500243,8.644827,5.976265,4.14294,1.8220307,-0.5529964,-2.4590147
attn_0_1_outputs,2,2.7798269,-4.204164,-5.0172734,-5.544151,-5.677957,-6.1999974,-6.9537683,-7.4885116,-7.9739213,-8.2647,-7.3265553,2.2950203,-4.100256,-5.2109885,2.2023635,7.253155,4.900956,3.3208106,1.3237249,-0.9340218,-2.6128714
attn_0_1_outputs,20,4.151285,-3.8192437,-4.8054895,-5.5067215,-5.6556187,-6.3054132,-7.109063,-8.236583,-8.205548,-8.701335,-8.6197605,4.0993032,-5.7858033,-6.7908053,3.760194,8.895583,6.2159395,4.4767933,2.0775585,-0.30769858,-2.0682514
attn_0_1_outputs,21,3.710664,-3.7745075,-4.6889553,-5.5044866,-5.7348166,-6.380312,-7.0794625,-7.830444,-8.613623,-8.870256,-8.736101,3.9748087,-6.484892,-7.782121,3.9656756,9.269078,6.5907364,4.694184,2.3395135,-0.04387961,-1.9511724
attn_0_1_outputs,22,4.0510097,-3.923727,-4.8913164,-5.4874945,-5.9572625,-6.388508,-7.191661,-7.824074,-8.872345,-8.71031,-9.070349,3.29033,-6.4917593,-7.1878185,3.7281737,8.634888,6.1274114,4.331993,2.030416,-0.259476,-2.1719987
attn_0_1_outputs,23,3.1038628,-3.6352096,-4.7650676,-5.454495,-5.642232,-6.2126327,-7.031771,-7.8276796,-8.469836,-9.049068,-8.296868,3.880831,-6.87012,-7.166645,4.074149,8.957835,6.4165196,4.5288887,2.3284724,0.043463383,-2.0126479
attn_0_1_outputs,24,5.558327,-3.2334452,-4.4033155,-5.1486216,-5.6226463,-6.329988,-7.1749396,-7.8923044,-8.673105,-9.441582,-9.041001,4.88082,-8.108599,-7.464376,6.7093205,10.552578,7.710978,5.5187106,3.0498626,0.61449176,-1.4350756
attn_0_1_outputs,25,3.4722862,-3.3359542,-4.3474793,-5.1747603,-5.3705893,-6.008097,-6.8651614,-7.761981,-8.182627,-9.057251,-7.795914,2.9887457,-5.7671137,-6.9409966,4.2703047,9.554349,6.9529037,5.1553454,2.735096,0.39372233,-1.5649052
attn_0_1_outputs,26,2.953758,-3.0792944,-4.16258,-5.016723,-5.1745534,-5.9661846,-6.666815,-7.207016,-7.9092755,-8.784223,-7.970483,3.4320552,-6.3863487,-7.0147796,4.17941,9.515515,6.9369216,5.2207427,2.8602338,0.5071495,-1.4876282
attn_0_1_outputs,27,5.4629993,-2.9755583,-4.061057,-4.8689055,-5.319736,-6.037375,-6.7927814,-7.7963214,-8.482612,-9.019235,-8.668901,5.500443,-6.5682487,-8.28922,6.8053665,10.800033,7.8755264,5.8965883,3.4875743,0.8427537,-1.0836424
attn_0_1_outputs,28,7.929629,-2.679269,-3.8405619,-4.6883626,-5.19841,-5.9176006,-6.8598514,-7.653677,-8.676715,-9.149874,-8.900074,6.0964293,-6.6862445,-8.248174,7.9740257,11.206888,8.230228,6.1735034,3.7340693,1.2351592,-0.91885436
attn_0_1_outputs,29,2.8997362,-2.9103205,-3.7622309,-4.624375,-4.8906584,-5.5953455,-6.3333306,-7.0018864,-7.8321834,-8.231548,-8.051208,4.815092,-6.1896176,-6.3669252,4.4606385,9.948991,7.410632,5.57761,3.2220194,0.934326,-1.0554681
attn_0_1_outputs,3,2.9544775,-4.21044,-5.1078286,-5.5763373,-5.8966055,-6.0923057,-6.8970222,-7.6534114,-8.114341,-8.31176,-8.010596,2.2770417,-4.3219757,-5.312428,2.376943,7.268796,4.907926,3.2591162,1.2352782,-0.9690474,-2.6682265
attn_0_1_outputs,30,2.2856166,-2.560967,-3.4228206,-4.3921237,-4.62364,-5.2564936,-6.2254996,-6.4490547,-7.765501,-7.909176,-7.7158813,4.5010524,-5.194609,-7.0879884,4.853396,10.585305,7.892243,6.151487,3.6867523,1.2528235,-0.66822284
attn_0_1_outputs,31,2.828202,-2.3325803,-3.436067,-4.084304,-4.6094646,-5.14068,-5.9271355,-6.5492177,-7.38221,-7.8668356,-7.9385624,3.8285575,-5.6264753,-6.2489367,5.304942,10.334466,7.9383774,6.0288773,3.679825,1.4153079,-0.5581821
attn_0_1_outputs,32,1.9161512,-2.3402338,-3.6003458,-3.961771,-4.6202574,-5.3609395,-6.0355563,-6.5186377,-7.4480104,-8.0808735,-7.8655677,3.44704,-5.2668924,-5.9754114,5.1728606,10.560039,7.974852,6.1294913,3.8221061,1.3862835,-0.5634553
attn_0_1_outputs,33,1.9273288,-2.3013723,-3.2902467,-4.3219337,-4.6689806,-4.938124,-5.970756,-7.012919,-7.0510445,-7.6109185,-8.019207,4.2813005,-5.148217,-7.023014,4.96728,10.344192,7.8272953,6.122948,3.739655,1.3531427,-0.66552407
attn_0_1_outputs,34,9.122723,-1.6816074,-2.849911,-3.6669626,-4.134172,-4.8375444,-5.8610845,-6.631628,-7.425812,-8.013422,-7.8865433,6.4881744,-5.5405183,-7.9852095,8.699456,12.108693,9.137524,7.087101,4.6366906,2.1129298,0.07735016
attn_0_1_outputs,35,1.3806438,-1.7263923,-2.7812095,-3.5871413,-3.9100518,-4.4188523,-5.7252374,-6.316325,-6.905925,-7.40503,-7.3215423,4.432782,-5.1954865,-5.2790346,5.3503275,10.905886,8.42,6.678403,4.421247,1.9587502,-0.11884692
attn_0_1_outputs,36,1.8547075,-1.8622053,-2.751479,-3.5138404,-4.1459136,-4.778413,-5.398912,-5.655607,-7.4640365,-7.337779,-7.1293306,3.8888688,-5.402119,-6.043401,5.8167434,11.083558,8.452479,6.6624107,4.3111825,1.984927,0.034614403
attn_0_1_outputs,37,0.7639615,-1.6216708,-2.8157315,-3.2816734,-3.733924,-4.51576,-5.4835653,-6.0465674,-7.022846,-7.1083064,-7.617433,3.3096564,-4.5082874,-5.309225,5.9416018,11.202754,8.693432,6.7073045,4.4395475,2.164658,-0.016835187
attn_0_1_outputs,38,7.6520476,-1.1112177,-2.2360585,-3.0040252,-3.4938872,-4.2087665,-5.195829,-5.9881577,-6.8199754,-7.3365436,-7.4872847,7.2278914,-8.2394705,-6.540732,9.066335,12.512289,9.754986,7.652003,5.2388277,2.7235913,0.7200887
