attn_0_0_outputs,17,7.870393,-4.1593156,-5.8605556,-7.3871484,-8.57057,-9.538778,-10.592095,-10.221975,-10.660925,-8.939077,5.5885687,9.824754,9.282595,7.1128364,4.805803,2.112698,-1.4431849,-2.6319788
attn_0_0_outputs,18,11.384663,-4.4806933,-6.501322,-8.35783,-9.8285265,-10.889159,-12.103763,-12.283963,-12.581513,-11.352099,8.669069,13.312111,12.231242,9.430687,6.4819193,3.2014594,-0.92354715,-2.5840611
attn_0_0_outputs,19,7.5138865,-4.052184,-5.624556,-7.118841,-8.652037,-9.016885,-10.312472,-10.102843,-10.555807,-8.618483,5.6933937,9.664279,9.221819,7.1397123,4.877243,2.2125707,-1.3445162,-2.4903386
attn_0_0_outputs,2,1.5839229,-3.034761,-4.722094,-5.939223,-7.0656233,-7.406411,-8.480406,-7.3525867,-6.93275,-3.6098359,1.5373157,7.6953335,8.498804,6.9100866,5.141708,2.6101172,-0.682596,-1.7981584
attn_0_0_outputs,20,11.529638,-4.2195134,-6.250887,-8.074713,-9.678609,-10.698013,-11.982801,-12.268386,-12.441329,-10.80699,8.799994,13.75304,12.6060505,9.792523,6.858195,3.5167322,-0.643034,-2.3050928
attn_0_0_outputs,21,9.102413,-4.2040043,-5.995722,-7.615963,-8.94323,-9.870527,-11.14585,-11.136184,-11.701995,-9.528441,6.7009835,10.755409,9.981164,7.659102,5.2143083,2.448276,-1.3152486,-2.6420004
attn_0_0_outputs,22,10.907012,-4.2802625,-6.2998548,-8.253034,-9.685341,-10.670751,-11.863173,-12.049489,-12.413132,-10.345777,7.947641,13.152012,12.1550255,9.321374,6.483893,3.247796,-0.9129349,-2.5283773
attn_0_0_outputs,23,10.470253,-4.4909773,-6.405938,-8.203607,-9.619536,-10.8784275,-11.814074,-12.190341,-12.364031,-10.975424,7.5360584,13.078447,12.09724,9.333307,6.4972544,3.1626747,-0.8416172,-2.5089886
attn_0_0_outputs,24,6.985641,-4.001426,-5.704286,-7.267384,-8.379299,-9.054801,-10.112078,-10.1005745,-10.407901,-8.409828,4.6828084,9.204388,8.915384,6.926661,4.7960806,2.1687512,-1.3493997,-2.492305
attn_0_0_outputs,25,10.304681,-4.307453,-6.289518,-8.080129,-9.513419,-10.574546,-11.808159,-12.024518,-12.07082,-10.769156,7.3118887,12.855564,11.869781,9.1622305,6.360635,3.1252203,-0.890547,-2.4743946
attn_0_0_outputs,26,11.328564,-4.387782,-6.3424067,-8.129217,-9.631653,-10.667373,-12.068089,-12.46289,-12.285846,-10.892139,8.280487,13.392216,12.304665,9.508974,6.6134834,3.3233612,-0.7853576,-2.45438
attn_0_0_outputs,27,7.55207,-3.9511242,-5.5218673,-7.1800375,-8.37929,-9.188605,-10.114743,-9.900924,-9.943417,-8.640253,5.957243,9.531304,9.079733,7.0873694,4.854676,2.2418952,-1.2753909,-2.4293199
attn_0_0_outputs,28,11.221628,-4.338715,-6.401306,-8.078566,-9.670427,-10.749866,-11.891957,-12.253145,-12.30409,-10.623222,8.398497,13.192259,12.124243,9.35314,6.444396,3.2532926,-0.8757946,-2.5403712
attn_0_0_outputs,29,11.248142,-4.4917417,-6.5204763,-8.3405075,-9.914944,-10.897926,-12.202889,-12.457956,-12.6699505,-11.017084,8.960931,13.364504,12.201129,9.421733,6.463978,3.1767359,-0.93113625,-2.61673
attn_0_0_outputs,3,1.4850681,-3.2429962,-4.874027,-6.1278896,-7.156867,-7.6249022,-8.721485,-7.371318,-7.2282424,-4.1654305,1.523033,7.624899,8.3952875,6.918838,4.960216,2.5086844,-0.85079545,-1.920024
attn_0_0_outputs,30,7.2550726,-3.8532567,-5.599945,-7.0689697,-8.432,-9.043122,-10.596193,-9.36316,-10.357914,-8.681732,5.1367393,9.222501,8.981521,6.983722,4.7940784,2.2628076,-1.2753295,-2.4607
attn_0_0_outputs,31,11.352379,-4.2328205,-6.141297,-7.9981985,-9.495223,-10.622381,-11.735635,-12.039505,-12.337049,-10.685872,8.781459,13.52275,12.415199,9.634137,6.7479973,3.427618,-0.62265843,-2.3035014
attn_0_0_outputs,32,10.924751,-4.4179225,-6.39957,-8.148491,-9.664009,-10.683097,-11.984012,-12.063038,-12.36565,-11.075384,8.09816,13.111137,12.074768,9.286511,6.409964,3.1683488,-0.87621206,-2.5159295
attn_0_0_outputs,33,6.15632,-4.0938964,-5.9948015,-7.4227047,-9.034844,-9.55571,-10.988308,-10.311014,-10.9533,-8.860768,4.29262,10.153086,10.170742,7.9861016,5.683184,2.8024073,-0.97120506,-2.4161034
attn_0_0_outputs,34,5.225707,-3.9697614,-5.844771,-7.3794947,-8.985575,-9.743528,-10.644769,-10.78784,-10.316974,-8.433575,4.3985667,10.302018,10.192358,8.224944,5.713075,2.9463446,-0.9490229,-2.3831406
attn_0_0_outputs,35,5.2130275,-3.6693702,-5.6090236,-7.375204,-8.537518,-9.354133,-10.966235,-10.301168,-11.289379,-8.68017,4.0548553,10.476072,10.290257,8.350003,5.938583,3.1287239,-0.65332186,-2.1769009
attn_0_0_outputs,36,4.6877956,-3.466305,-5.30313,-7.025503,-8.310019,-8.938557,-10.822717,-9.575563,-11.052906,-8.297452,4.8168325,10.558279,10.589396,8.500553,6.2520685,3.4150558,-0.38870817,-1.7503877
attn_0_0_outputs,37,5.7994413,-3.4111338,-5.202243,-6.8386793,-8.216428,-8.959176,-9.947272,-10.70429,-10.74222,-7.632759,4.4663653,10.450156,10.636669,8.579249,6.3866825,3.4822946,-0.26546842,-1.6784241
attn_0_0_outputs,38,5.5356274,-3.1113985,-4.8646984,-6.3523936,-7.904624,-8.813874,-9.862319,-10.283907,-9.867489,-7.3901477,4.703585,10.696544,10.9049835,8.888055,6.546102,3.7902048,0.072505295,-1.3216686
attn_0_0_outputs,39,4.0198154,-2.8380482,-4.6249037,-6.473364,-7.5604677,-8.937909,-9.503505,-9.012302,-9.779537,-8.560012,4.6391964,10.692178,11.010717,9.049839,6.7250423,3.8822696,0.22735845,-1.2268524
attn_0_0_outputs,4,1.4103076,-3.1050408,-4.597887,-5.904598,-6.963948,-7.592339,-8.302403,-7.1509085,-7.23217,-4.026971,1.9921368,7.782711,8.615871,7.002962,5.1882606,2.6945813,-0.69825435,-1.8324224
attn_0_0_outputs,40,3.880666,-2.650494,-4.273526,-6.1745033,-7.424537,-8.62489,-9.287137,-9.111573,-9.149511,-8.234723,4.910325,10.866343,11.003156,9.02836,6.89315,4.196762,0.42939252,-0.99128354
attn_0_0_outputs,41,3.9036837,-2.442446,-4.1450677,-5.735862,-7.351157,-8.17069,-8.888203,-8.94711,-9.99821,-6.8998003,3.6265473,10.87748,11.143434,9.402941,7.168283,4.3349476,0.6232966,-0.72357273
attn_0_0_outputs,42,3.5968108,-2.261517,-3.940289,-5.507554,-6.94949,-7.8629866,-8.843542,-8.168069,-9.008137,-7.2771544,4.112167,10.903442,11.325818,9.528162,7.365216,4.5444465,0.9725969,-0.36402482
attn_0_0_outputs,43,1.255205,-1.7980924,-3.7767506,-4.9004436,-6.742546,-7.095311,-8.484556,-8.073492,-9.393797,-6.100847,4.7384562,11.108362,11.629047,9.737002,7.4901376,4.9791636,1.124517,-0.23280697
attn_0_0_outputs,44,2.415426,-1.4924659,-3.498518,-4.974305,-6.431659,-6.9947586,-8.4899235,-8.213209,-8.481537,-7.2254457,4.659957,10.956486,11.399178,9.851097,7.7338543,4.855865,1.4336405,-0.1878611
attn_0_0_outputs,45,0.11372184,-1.2696595,-3.216004,-4.779097,-5.8172283,-7.223877,-7.344765,-8.314678,-8.621103,-5.20629,4.116062,10.999153,11.551858,9.771258,7.8196297,5.2018137,1.5050831,0.03238091
attn_0_0_outputs,46,0.7515834,-1.1234049,-2.6811976,-4.1504006,-5.8289804,-6.3669066,-7.567381,-8.550383,-7.25727,-3.864412,3.158098,10.153568,11.235516,9.704872,7.836885,5.197255,1.5621504,0.521671
attn_0_0_outputs,47,1.5390484,-0.79963446,-2.409641,-4.2230873,-5.6821766,-6.04245,-6.9241986,-7.104246,-6.010744,-5.9975657,1.8003876,8.772601,9.969528,8.88459,7.4477024,5.003037,1.6402069,0.49363846
attn_0_0_outputs,5,1.2810353,-3.282057,-4.806972,-6.1456375,-6.989817,-7.68755,-8.288507,-7.4176025,-7.169847,-4.027,1.4285935,7.6558747,8.302741,6.8480496,5.020786,2.5409553,-0.8228208,-1.8978103
attn_0_0_outputs,6,1.6063467,-3.1428726,-4.7175226,-5.981117,-6.9955096,-7.868722,-8.099213,-7.2956457,-7.1269245,-3.9918373,1.8255984,7.846747,8.513838,6.983824,5.085797,2.7085943,-0.7162304,-1.8083159
attn_0_0_outputs,7,4.9797916,-4.114007,-5.894035,-7.385225,-8.821703,-9.8900175,-10.629268,-10.100386,-9.894092,-7.3038373,3.6577153,9.432366,9.572789,7.446296,5.24455,2.4719472,-1.183997,-2.660991
attn_0_0_outputs,8,6.718661,-4.024098,-5.420281,-7.1429143,-8.242446,-9.070632,-9.757498,-9.901266,-9.822263,-8.55021,5.380983,8.748714,8.546976,6.693148,4.5435324,2.081846,-1.3775458,-2.4001853
attn_0_0_outputs,9,6.4565797,-4.231062,-5.9442625,-7.280329,-8.522678,-9.432508,-10.628306,-10.271957,-10.319409,-8.712783,5.2144136,9.143094,8.870738,6.904597,4.690959,2.1113462,-1.4312015,-2.6155012
attn_0_1_outputs,0,8.579348,-4.523667,-6.8695364,-8.552552,-9.989816,-11.385258,-12.476321,-12.092101,-12.8267765,-10.198726,6.733642,14.093854,12.534444,9.935576,6.632222,3.353127,-0.67432183,-2.7520142
attn_0_1_outputs,1,8.4712,-4.5061035,-6.793112,-8.499522,-9.953282,-11.196527,-12.79069,-11.953933,-12.9170475,-13.0625,6.847908,14.138586,12.559275,9.967068,6.6938257,3.3896074,-0.65593433,-2.7450671
attn_0_1_outputs,2,8.216983,-4.6327534,-6.893089,-8.462536,-10.171318,-11.301515,-12.140342,-11.813445,-12.228462,-9.913882,6.5300016,14.02332,12.492974,9.895649,6.607569,3.3039565,-0.70917445,-2.7717352
attn_0_1_outputs,3,8.5890665,-4.602913,-6.810355,-8.691173,-9.910876,-11.526403,-11.878756,-12.879999,-11.97863,-12.048694,6.8471236,14.070159,12.490787,9.869069,6.592446,3.304255,-0.71183676,-2.7987893
attn_0_1_outputs,4,8.795914,-4.5239477,-6.812283,-8.5336685,-10.133206,-11.166567,-11.787042,-13.407962,-12.6207285,-11.022079,6.9281483,14.101932,12.509985,9.936368,6.638008,3.3616407,-0.6803831,-2.7619667
attn_0_1_outputs,5,8.58023,-4.4723372,-6.8248525,-8.358472,-10.077742,-11.066795,-12.066104,-11.562778,-12.966717,-10.184453,7.0139904,14.196225,12.594861,9.997925,6.699319,3.4194088,-0.6309102,-2.6645238
attn_0_1_outputs,<pad>,1.2532996,-0.651791,-1.3322163,-2.0407717,-2.165587,-2.2125983,-2.191664,-1.799937,-1.4140542,-0.7829232,1.9140133,2.3359432,2.2515876,1.9012592,1.1376973,0.80580056,-0.1425513,-0.7428136
attn_0_1_outputs,<s>,3.5550616,-4.131381,-6.3080444,-7.855894,-9.033083,-10.030228,-10.789926,-9.945281,-10.35288,-7.2703032,3.493599,10.263391,9.762223,7.850732,5.261111,2.575835,-1.1083845,-2.8145685
attn_0_1_outputs,_,0.8826646,-0.667238,-1.6642612,-2.158916,-2.4585056,-1.7288091,-2.486465,-1.706896,-1.0690947,-0.54282945,1.6700343,2.168645,2.1542938,1.9982483,1.2886528,0.65802497,-0.11967885,-0.71423066
attn_0_1_outputs,_,0.47772264,-0.825565,-1.5951381,-2.0435133,-2.3390844,-2.522113,-2.5647333,-1.4455663,-1.5791434,-0.5396903,1.4198471,2.4091551,1.987482,1.6784505,1.0659506,0.72029924,-0.33326465,-0.97904426
attn_0_1_outputs,_,1.2903763,-0.94222635,-1.5652126,-1.6315941,-2.6529438,-2.323008,-2.35639,-1.1002017,-1.7822777,-0.87328506,1.7819195,2.2872698,2.3057184,1.5654144,1.1696218,0.5002075,-0.19021335,-0.6943628
attn_0_1_outputs,_,1.1817894,-1.164649,-1.1166227,-2.3734732,-2.8747544,-2.3837383,-3.6803806,-2.787296,-1.1570225,-0.7897121,1.7650063,2.5301383,2.304033,2.3703418,1.3071173,1.4642271,-0.79574513,-0.4618241
attn_0_1_outputs,_,1.6202174,-1.0976914,-0.2903536,-2.0899637,-3.6172254,-2.6675973,-4.122244,-3.6219523,-2.069454,-0.5990084,2.0354993,3.1224456,3.0988796,2.5734348,2.2883642,2.172351,-0.505883,-0.61004317
attn_0_1_outputs,_,1.038071,-0.9377159,-1.4999223,-1.8940268,-2.285421,-1.9475079,-2.134063,-1.566766,-1.5575336,-0.49365193,1.663354,2.220446,1.9593052,1.6807854,0.82848847,0.6767312,-0.36278337,-0.98534566
attn_0_1_outputs,_,1.1604143,-0.84177756,-1.4876297,-1.9947652,-2.44588,-2.6413476,-2.294381,-1.5733045,-1.4468073,-1.1264751,1.8617127,2.4052346,2.293631,2.0142958,1.2284466,0.93134063,-0.17615964,-0.57044786
attn_0_1_outputs,_,1.1504482,-0.7828604,-1.3612868,-2.1706843,-2.5815148,-2.3474638,-2.2248752,-1.5649279,-1.340967,-0.39218187,1.8052614,2.3839345,1.9469548,1.7512705,1.1262071,0.8535185,-0.44115296,-0.7383645
attn_0_1_outputs,_,0.7752575,-0.93246037,-1.734203,-2.2476776,-2.490787,-2.3627067,-3.1517835,-1.887874,-1.6146971,-0.43695983,1.9199232,2.7190928,2.186584,1.8942178,1.3511114,0.960872,-0.5965831,-0.9809454
attn_0_1_outputs,_,0.9178718,-0.69963026,-1.6579858,-1.9349577,-2.6511185,-2.3045323,-2.4155521,-1.3446767,-1.4374497,-0.57503086,1.6449351,2.3412461,2.1896756,1.7914608,1.1824327,0.8205665,-0.1656929,-1.0835621
attn_0_1_outputs,_,0.91376233,-0.921254,-1.327857,-1.96513,-2.2046852,-2.298415,-2.3802836,-1.2621286,-1.2423538,-0.8289359,1.7522522,2.0883715,2.1372063,1.9035496,1.172477,0.75482786,-0.21585819,-0.7353012
attn_0_1_outputs,_,0.81565565,-0.69085884,-1.6960372,-2.0253952,-2.1341503,-2.74726,-2.3735702,-1.6746615,-1.3016163,-0.43421733,1.6350957,2.622342,2.1692636,1.8745147,1.2716775,0.9226531,-0.14947566,-1.0510921
attn_0_1_outputs,_,0.7174421,-0.90599716,-1.5656166,-1.9475707,-1.8451958,-1.9252993,-2.1078734,-1.0121654,-1.0327448,-0.6661619,1.4733951,2.3524127,1.8405954,1.8233826,1.094296,0.9119234,-0.34503242,-0.75179654
attn_0_1_outputs,_,1.3693277,-1.1942251,-0.11782856,-1.8093703,-3.8092754,-2.001089,-4.2367053,-3.7568746,-1.3435212,-0.37981576,1.8987341,3.4627502,3.4343507,2.8644426,2.5359373,2.2363918,-0.4123853,-0.6112171
attn_0_1_outputs,_,0.9111136,-0.96943337,-1.0061666,-2.3354595,-2.3223054,-2.3954587,-2.7127123,-2.2436368,-1.168354,-0.4028662,1.6567892,2.413484,2.3704848,1.9078888,1.3241844,1.0195079,-0.582962,-0.5151902
attn_0_1_outputs,_,1.1335056,-0.7413584,-1.5598541,-2.3238652,-2.4006348,-2.4173079,-2.781387,-2.051465,-1.2307737,-0.79276526,1.7789404,2.6183417,2.2734153,1.8213918,1.2694633,1.122891,-0.41238403,-0.7759885
attn_0_1_outputs,_,1.1157702,-0.66901934,-1.6499208,-2.3114963,-2.7730677,-2.6110764,-2.9617972,-2.148548,-1.2548769,-0.52162653,2.1185098,2.310225,2.2134068,1.8736625,1.2298774,1.0072113,-0.34985492,-0.73840857
attn_0_1_outputs,_,1.2621056,-0.8614521,-1.5779475,-2.2591002,-2.32297,-2.0674577,-2.667506,-1.678031,-1.3525014,-0.39984426,1.8712457,2.5323555,2.2307696,1.7740353,1.3017625,0.8468905,-0.6638477,-0.7093906
attn_0_1_outputs,_,1.2096156,-0.8114272,-1.238789,-2.0345747,-2.4571774,-2.4222791,-3.030587,-2.0816092,-1.8248397,-0.47860777,1.7797433,2.5664392,1.8568201,2.0091352,1.3098779,1.2201643,-0.89365065,-0.57278216
attn_0_1_outputs,_,1.1381097,-0.7300405,-1.3172113,-2.3481975,-2.1685631,-2.1177962,-2.608706,-1.4831166,-1.2268488,-0.9029964,1.8273848,2.4019642,2.1336455,1.8987076,1.290932,0.8696384,-0.45790422,-0.8542121
attn_0_1_outputs,_,1.0394466,-0.9885776,-1.3799677,-2.1877997,-2.1677523,-2.3052218,-2.8192556,-2.3230228,-1.227558,-0.43675852,1.6707437,2.3550546,2.2836936,1.9773006,1.345569,0.89234716,-1.1380376,-0.76554173
attn_0_1_outputs,_,1.3659334,-1.4574398,-0.6551169,-2.3169081,-3.3246431,-2.4520102,-3.90903,-3.1329079,-1.6954029,-0.90431386,1.81329,2.800133,2.9380856,2.6372306,2.2256289,2.1089468,-0.67331856,-0.45896402
attn_0_1_outputs,_,1.0322137,-0.63887924,-1.5427477,-2.2628772,-2.5387163,-2.3001208,-2.3788981,-1.4309173,-1.2136353,-0.70342183,1.7443937,2.2460966,1.7888837,1.6229564,1.0288624,0.5719665,-0.3976392,-0.97976923
attn_0_1_outputs,_,1.3671767,-1.0499963,-0.19719233,-1.8213142,-3.2260175,-2.0418546,-3.978617,-3.264241,-1.7787445,-0.4415448,2.0546927,2.8832245,3.0896134,2.6055467,2.3591332,2.2487962,-0.36278343,-0.3231019
attn_0_1_outputs,_,1.1109291,-0.8220993,-1.5158439,-2.1067872,-2.7904744,-2.0593991,-2.3895116,-1.6307144,-1.0083882,-0.4701348,1.6644382,2.6659958,2.1564555,1.9448394,1.06358,0.8063626,-0.16188756,-0.8213357
attn_0_1_outputs,_,0.7698185,-0.6264135,-1.4273759,-1.579109,-1.8126258,-1.7420336,-2.1558166,-1.126841,-1.4540778,-0.29328343,1.3710027,1.7396593,1.6445524,1.7177001,0.7600496,0.30367747,0.03974977,-0.3969264
attn_0_1_outputs,_,0.12924524,-0.08912158,-1.2028096,-1.6500789,-1.1194764,-1.995353,-2.13998,-1.1534678,-0.90692204,-0.86354876,1.229454,1.5366985,1.979153,1.4667249,0.72737104,0.46797097,-0.40890962,-0.25448954
attn_0_1_outputs,_,0.18303116,0.44388512,-0.8121949,-1.0867109,-1.0727787,-1.5384277,-1.7286527,-1.3219415,-0.9236403,-0.57733804,1.1404799,1.3057913,1.4644171,1.25425,0.7395466,0.5133112,-0.1074563,-0.13772087
attn_0_1_outputs,_,-0.14848323,-0.050298568,-0.7895471,-0.8640376,-0.83570826,-1.2328391,-0.9526377,-1.254244,-0.65502536,0.12687068,0.5938547,1.544678,1.327343,1.2994756,0.7531545,0.53536236,-0.14315577,-0.2426552
attn_0_1_outputs,_,-0.21595928,-0.18815994,-0.7164781,-0.68304133,-0.35626605,-1.1628984,-0.56874686,-0.92740667,-1.0152998,-0.5134576,0.6440251,1.3917879,0.76498723,0.89954424,0.26783657,0.4607062,-0.024732258,-0.4163891
attn_0_1_outputs,_,-0.5114797,-0.08865301,-0.17792791,-0.88983583,-0.21651943,-1.3921647,-1.0873059,-0.9122498,-0.7173373,-0.27301052,1.0554159,1.0390744,0.8307021,0.66501486,0.32605243,0.6473499,0.3415917,-0.2702109
attn_0_1_outputs,_,-0.8376954,-0.15913747,-0.20956671,-0.66322774,-0.045054466,-0.6867524,-0.7205284,-1.0075165,-0.4388377,-0.39116746,0.18738063,1.0828074,0.94913983,0.91671395,0.5300131,0.47545305,-0.38474563,-0.23959859
attn_0_1_outputs,_,-0.6004739,-0.3007446,-0.20167972,-0.74264634,0.30614465,-0.16230038,-1.1907755,-0.77110153,-0.49560028,-0.48837385,0.15510152,0.55682355,1.3002506,0.8324438,0.7484658,0.67183447,0.10207199,-0.5257889
attn_0_1_outputs,_,-0.2503531,-0.12565058,-0.14903116,-0.66229665,-0.1631555,0.24304447,-0.5494098,-0.2983237,-0.79566056,0.20739962,-0.18889555,0.6469188,1.2026062,1.0677654,0.9374269,0.6055064,0.20085503,-0.12124637
attn_0_1_outputs,_,-0.13431612,-0.26296723,-0.1476354,-0.29083154,-0.8495315,0.9451717,-0.08852668,0.04032991,-0.45299163,-0.0841793,-0.3919881,0.556303,0.9472247,0.8465968,0.6717397,0.43394107,0.31297678,-0.13025843
attn_0_1_outputs,_,-0.8471981,-0.26150182,0.30909345,-0.49383327,-0.6345366,0.72925514,0.9786771,0.2303281,-0.31275535,-0.42553854,0.26600873,0.5997172,1.0885823,1.3000444,0.4174003,0.40936843,0.2949674,-1.3392252
attn_0_1_outputs,_,-0.1691567,0.20617314,-0.083951704,0.20228311,-0.4210657,0.38258287,0.32763743,0.53487456,0.40635478,-0.34018058,-0.5245575,0.25750005,0.6094669,1.1005361,0.029112872,0.525315,0.1985031,-0.39558786
attn_0_1_outputs,_,-1.1755096,0.34896106,-0.6675436,-0.0693674,0.62465173,0.46483102,1.852845,0.7414645,0.5079733,0.25740248,0.15602061,0.16163124,1.5868008,0.7041162,0.7953187,-0.39025882,-0.2175314,-0.01787755
attn_0_1_outputs,_,-0.65520346,0.80730206,-0.6074719,-0.4409216,-0.4563443,0.76527536,0.76600707,-0.48125732,-0.7347052,0.21278374,-0.58124834,0.5178947,0.20916598,0.34571415,0.9487826,0.692356,-0.016810246,-0.24471258
attn_0_1_outputs,_,0.01844304,-0.04920063,-0.44384563,1.3114325,-1.0455122,-1.3836172,2.3174572,-1.2784019,-0.032909945,-0.8577795,-0.98735535,0.68790984,0.15828276,0.34618592,0.31704742,0.62353176,-0.059662808,0.66163504
attn_0_2_outputs,0,9.387107,-4.5017047,-5.9804673,-7.65241,-9.571777,-9.671965,-11.157112,-12.213302,-10.948809,-9.299293,6.772593,11.443688,10.763656,8.303733,5.6560645,2.7107058,-1.1537049,-2.5572052
attn_0_2_outputs,1,1.6620605,-3.0067656,-4.7262406,-6.0418425,-7.2603655,-7.533039,-8.324871,-7.318342,-7.112548,-3.732258,1.5331732,7.8953614,8.572439,7.124572,5.2976193,2.8156292,-0.6878359,-1.8538376
attn_0_2_outputs,10,6.6750336,-3.891534,-5.606216,-7.364998,-8.295549,-9.253941,-10.332882,-9.273728,-10.358224,-8.158754,5.2384353,9.065144,8.964438,7.102914,4.875743,2.326069,-1.344138,-2.574183
attn_0_2_outputs,11,11.029718,-4.341509,-6.3945575,-8.240169,-9.720165,-10.908753,-11.98711,-12.054388,-12.448222,-10.904885,8.7546215,13.47698,12.445953,9.684868,6.736999,3.4435368,-0.78087646,-2.4513137
attn_0_2_outputs,12,7.4450603,-3.9045377,-5.536382,-7.071824,-8.394666,-9.323292,-9.751579,-9.92836,-10.100475,-8.395521,5.8139772,9.486411,9.008705,6.961103,4.806882,2.2773292,-1.3643177,-2.4719415
attn_0_2_outputs,13,6.6789236,-4.098014,-5.8282866,-7.320868,-8.539982,-9.408621,-10.556479,-9.810482,-10.485852,-7.982165,5.6555233,9.183835,8.800858,6.840169,4.678806,2.1302173,-1.5080203,-2.7158337
attn_0_2_outputs,14,10.036914,-4.3562417,-6.4881253,-8.204574,-9.621968,-10.702352,-11.838686,-11.992304,-11.999277,-10.544136,7.7321067,12.636044,11.734379,9.076005,6.271579,3.0879827,-1.0578643,-2.658049
attn_0_2_outputs,15,10.601811,-4.239061,-6.208932,-7.979499,-9.474423,-10.659976,-11.825662,-11.641335,-12.326161,-10.637669,8.580335,13.199571,12.194616,9.510326,6.6197653,3.387857,-0.76957893,-2.3993433
attn_0_2_outputs,16,9.640887,-4.3939996,-6.204743,-7.8813667,-9.363873,-10.272935,-11.284642,-11.468693,-11.810368,-9.697612,6.7221727,11.531567,10.7817545,8.326095,5.652858,2.7121632,-1.3479737,-2.700522
attn_0_2_outputs,17,9.280336,-4.2353425,-6.168946,-7.72646,-9.338242,-10.114764,-11.276019,-10.794985,-11.835063,-9.472299,6.728803,11.670657,10.756027,8.293112,5.6116815,2.6739502,-1.2465566,-2.6926877
attn_0_2_outputs,18,10.996876,-4.3274837,-6.433362,-8.197696,-9.759552,-10.923543,-12.075745,-12.099902,-12.3202,-10.4438715,8.504703,13.386265,12.393836,9.647257,6.7182727,3.4414341,-0.8114706,-2.4760654
attn_0_2_outputs,19,10.510675,-4.3236265,-6.462861,-8.122345,-9.777525,-10.849688,-11.933048,-12.035992,-12.288226,-10.086455,8.080365,12.981293,12.018491,9.283535,6.426099,3.2828243,-0.9870064,-2.524964
attn_0_2_outputs,2,1.2455943,-3.1553633,-4.742302,-6.0347505,-7.04652,-8.069938,-8.270089,-7.357695,-6.8295155,-3.7809582,1.6723211,7.7819242,8.4879465,7.084506,5.3356047,2.7734697,-0.76237786,-1.8012834
attn_0_2_outputs,20,10.5062685,-4.474331,-6.616352,-8.33345,-9.759454,-11.014158,-12.0737,-11.999073,-12.471513,-10.474615,8.064326,12.756932,11.795872,9.086003,6.231136,3.066096,-1.1393818,-2.7481236
attn_0_2_outputs,21,11.532193,-4.259893,-6.3263736,-8.088305,-9.655222,-10.766998,-11.951811,-12.016903,-12.364324,-10.545033,8.503413,13.3944025,12.386941,9.618855,6.7528353,3.4612885,-0.74353915,-2.424776
attn_0_2_outputs,22,6.496656,-4.121095,-5.8649154,-7.4214754,-8.558574,-9.473463,-10.583099,-10.4834175,-10.182292,-8.5708475,5.485469,9.049997,8.729933,6.8281193,4.6339693,2.0776966,-1.5544792,-2.712177
attn_0_2_outputs,23,7.2691975,-3.9424813,-5.6520476,-7.1549616,-8.514895,-9.349036,-10.210908,-10.263216,-10.648694,-8.445596,5.3831553,9.615047,9.1398,7.1144195,4.9263473,2.31094,-1.3448902,-2.542533
